,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
144,ketiganya luar biasa menghidrasi kulit jika digabungkan dan tidak membuat wajah saya gatal,ketiganya luar biasa menghidrasi kulit jika digabungkan dan tidak membuat wajah saya gatal,"['ketiganya', 'luar', 'biasa', 'menghidrasi', 'kulit', 'jika', 'digabungkan', 'dan', 'tidak', 'membuat', 'wajah', 'saya', 'gatal']","['ketiganya', 'luar', 'biasa', 'menghidrasi', 'kulit', 'digabungkan', 'membuat', 'wajah', 'gatal']","['tiga', 'luar', 'biasa', 'hidrasi', 'kulit', 'gabung', 'buat', 'wajah', 'gatal']"
145,sukaa sama sunscreen ini krna dikasi tau temen udh pembelian kedua sih inii,suka sama sunscreen ini karena dikasih tau teman sudah pembelian kedua sih ini,"['suka', 'sama', 'sunscreen', 'ini', 'karena', 'dikasih', 'tau', 'teman', 'sudah', 'pembelian', 'kedua', 'sih', 'ini']","['suka', 'sama', 'sunscreen', 'dikasih', 'tau', 'teman', 'pembelian', 'kedua', 'sih']","['suka', 'sama', 'sunscreen', 'kasih', 'tau', 'teman', 'beli', 'dua', 'sih']"
146,bau nya enakk gak nyengat bgt make nya kulit harus bner bner kering jkalo kena air jadinya agak licin trus lengket tpi gkpapa sih gk bgitu kerasa overall sukaa dan semoga cocok,bau nya enakk enggak nyengat banget memakai nya kulit harus benar benar kering kalau kena air jadinya agak licin terus lengket tapi gapapa sih enggak begitu kerasa overall suka dan semoga cocok,"['bau', 'nya', 'enakk', 'enggak', 'nyengat', 'banget', 'memakai', 'nya', 'kulit', 'harus', 'benar', 'benar', 'kering', 'kalau', 'kena', 'air', 'jadinya', 'agak', 'licin', 'terus', 'lengket', 'tapi', 'gapapa', 'sih', 'enggak', 'begitu', 'kerasa', 'overall', 'suka', 'dan', 'semoga', 'cocok']","['bau', 'nya', 'enakk', 'enggak', 'nyengat', 'banget', 'memakai', 'nya', 'kulit', 'benar', 'benar', 'kering', 'kalau', 'kena', 'air', 'jadinya', 'licin', 'terus', 'lengket', 'gapapa', 'sih', 'enggak', 'kerasa', 'overall', 'suka', 'semoga', 'cocok']","['bau', 'nya', 'enakk', 'enggak', 'nyengat', 'banget', 'pakai', 'nya', 'kulit', 'benar', 'benar', 'kering', 'kalau', 'kena', 'air', 'jadi', 'licin', 'terus', 'lengket', 'gapapa', 'sih', 'enggak', 'rasa', 'overall', 'suka', 'moga', 'cocok']"
147,done,done,['done'],['done'],['done']
148,bagus bgt cocok dikulit laki suka bgt lovependkdksnz,bagus banget cocok dikulit laki suka banget lovependkdksnz,"['bagus', 'banget', 'cocok', 'dikulit', 'laki', 'suka', 'banget', 'lovependkdksnz']","['bagus', 'banget', 'cocok', 'dikulit', 'laki', 'suka', 'banget', 'lovependkdksnz']","['bagus', 'banget', 'cocok', 'kulit', 'laki', 'suka', 'banget', 'lovependkdksnz']"
149,baikkk,baik,['baik'],['baik'],['baik']
150,packaging aman bubble wrap tebel dan dikardusin juga pengiriman cepat,packaging aman bubble wrap tebal dan dikardusin juga pengiriman cepat,"['packaging', 'aman', 'bubble', 'wrap', 'tebal', 'dan', 'dikardusin', 'juga', 'pengiriman', 'cepat']","['packaging', 'aman', 'bubble', 'wrap', 'tebal', 'dikardusin', 'pengiriman', 'cepat']","['packaging', 'aman', 'bubble', 'wrap', 'tebal', 'dikardusin', 'kirim', 'cepat']"
151,barang sesuai pesanan expired aman,barang sesuai pesanan expired aman,"['barang', 'sesuai', 'pesanan', 'expired', 'aman']","['barang', 'sesuai', 'pesanan', 'expired', 'aman']","['barang', 'sesuai', 'pesan', 'expired', 'aman']"
152,ok sih tapi kenapa yg satu ga ada segel nya ya,ok sih tapi kenapa yang satu enggak ada segel nya ya,"['ok', 'sih', 'tapi', 'kenapa', 'yang', 'satu', 'enggak', 'ada', 'segel', 'nya', 'ya']","['sih', 'satu', 'enggak', 'segel', 'nya']","['sih', 'satu', 'enggak', 'segel', 'nya']"
153,bahannya ringan mantul,bahannya ringan mantul,"['bahannya', 'ringan', 'mantul']","['bahannya', 'ringan', 'mantul']","['bahan', 'ringan', 'mantul']"
154,tekstur lembut nyaman dikulit cocok banget daahhh,tekstur lembut nyaman dikulit cocok banget dah,"['tekstur', 'lembut', 'nyaman', 'dikulit', 'cocok', 'banget', 'dah']","['tekstur', 'lembut', 'nyaman', 'dikulit', 'cocok', 'banget', 'dah']","['tekstur', 'lembut', 'nyaman', 'kulit', 'cocok', 'banget', 'dah']"
155,warnanya agak beda sama di etalase jadinya cream agak pink tapi saya suka sj buat nambah koleksi warna lain,warnanya agak beda sama di etalase jadinya cream agak pink tapi saya suka saja buat menambah koleksi warna lain,"['warnanya', 'agak', 'beda', 'sama', 'di', 'etalase', 'jadinya', 'cream', 'agak', 'pink', 'tapi', 'saya', 'suka', 'saja', 'buat', 'menambah', 'koleksi', 'warna', 'lain']","['warnanya', 'beda', 'sama', 'etalase', 'jadinya', 'cream', 'pink', 'suka', 'buat', 'menambah', 'koleksi', 'warna']","['warna', 'beda', 'sama', 'etalase', 'jadi', 'cream', 'pink', 'suka', 'buat', 'tambah', 'koleksi', 'warna']"
156,beli twin yg dikirim cuma difollow up admin katanya mau dikirim diluar toped kekuranganya maximal hari kerja ini sudah lebih dari hari kerja kemudia saya tanya cuma dijawab pasti dikirim kok kak really bad attitude review saya edit kekurangan telah dikirim seller terimakasih azarine masih amanah next qc nya diperketat shingga saya konsumen ga perlu repot lagi video unboxing krn sudah percaya pada azarine,beli twin yang dikirim cuma difollow up admin katanya mau dikirim diluar toped kekuranganya maximal hari kerja ini sudah lebih dari hari kerja kemudia saya tanya cuma dijawab pasti dikirim kok kak really bad attitude review saya edit kekurangan telah dikirim seller terima kasih azarine masih amanah next qc nya diperketat shingga saya konsumen enggak perlu repot lagi video unboxing karena sudah percaya pada azarine,"['beli', 'twin', 'yang', 'dikirim', 'cuma', 'difollow', 'up', 'admin', 'katanya', 'mau', 'dikirim', 'diluar', 'toped', 'kekuranganya', 'maximal', 'hari', 'kerja', 'ini', 'sudah', 'lebih', 'dari', 'hari', 'kerja', 'kemudia', 'saya', 'tanya', 'cuma', 'dijawab', 'pasti', 'dikirim', 'kok', 'kak', 'really', 'bad', 'attitude', 'review', 'saya', 'edit', 'kekurangan', 'telah', 'dikirim', 'seller', 'terima', 'kasih', 'azarine', 'masih', 'amanah', 'next', 'qc', 'nya', 'diperketat', 'shingga', 'saya', 'konsumen', 'enggak', 'perlu', 'repot', 'lagi', 'video', 'unboxing', 'karena', 'sudah', 'percaya', 'pada', 'azarine']","['beli', 'twin', 'dikirim', 'cuma', 'difollow', 'up', 'admin', 'katanya', 'mau', 'dikirim', 'diluar', 'toped', 'kekuranganya', 'maximal', 'hari', 'kerja', 'lebih', 'hari', 'kerja', 'kemudia', 'tanya', 'cuma', 'dijawab', 'dikirim', 'kok', 'kak', 'really', 'bad', 'attitude', 'review', 'edit', 'kekurangan', 'dikirim', 'seller', 'terima', 'kasih', 'azarine', 'amanah', 'next', 'qc', 'nya', 'diperketat', 'shingga', 'konsumen', 'enggak', 'perlu', 'repot', 'video', 'unboxing', 'percaya', 'azarine']","['beli', 'twin', 'kirim', 'cuma', 'difollow', 'up', 'admin', 'kata', 'mau', 'kirim', 'luar', 'toped', 'kekuranganya', 'maximal', 'hari', 'kerja', 'lebih', 'hari', 'kerja', 'kemudia', 'tanya', 'cuma', 'jawab', 'kirim', 'kok', 'kak', 'really', 'bad', 'attitude', 'review', 'edit', 'kurang', 'kirim', 'seller', 'terima', 'kasih', 'azarine', 'amanah', 'next', 'qc', 'nya', 'ketat', 'shingga', 'konsumen', 'enggak', 'perlu', 'repot', 'video', 'unboxing', 'percaya', 'azarine']"
157,parah bangetttt harganyaa eeeh besoknya malah turun lg pan gemesss tp lanjut beli lg sayaaang klo dilewatin,parah banget harganya eeeh besoknya malah turun lagi kapan gemas tapi lanjut beli lagi sayang kalo dilewatin,"['parah', 'banget', 'harganya', 'eeeh', 'besoknya', 'malah', 'turun', 'lagi', 'kapan', 'gemas', 'tapi', 'lanjut', 'beli', 'lagi', 'sayang', 'kalo', 'dilewatin']","['parah', 'banget', 'harganya', 'eeeh', 'besoknya', 'malah', 'turun', 'kapan', 'gemas', 'lanjut', 'beli', 'sayang', 'kalo', 'dilewatin']","['parah', 'banget', 'harga', 'eeeh', 'besok', 'malah', 'turun', 'kapan', 'gemas', 'lanjut', 'beli', 'sayang', 'kalo', 'dilewatin']"
158,parah banget flash sale nyaa cucok lah ama azarine,parah banget flash sale nya cocok lah sama azarine,"['parah', 'banget', 'flash', 'sale', 'nya', 'cocok', 'lah', 'sama', 'azarine']","['parah', 'banget', 'flash', 'sale', 'nya', 'cocok', 'lah', 'sama', 'azarine']","['parah', 'banget', 'flash', 'sale', 'nya', 'cocok', 'lah', 'sama', 'azarine']"
159,penjual amanah barang kurang dikirim ulang mksh ya moga berkah dagangannya laku,penjual amanah barang kurang dikirim ulang terima kasih ya moga berkah dagangannya laku,"['penjual', 'amanah', 'barang', 'kurang', 'dikirim', 'ulang', 'terima', 'kasih', 'ya', 'moga', 'berkah', 'dagangannya', 'laku']","['penjual', 'amanah', 'barang', 'kurang', 'dikirim', 'ulang', 'terima', 'kasih', 'moga', 'berkah', 'dagangannya', 'laku']","['jual', 'amanah', 'barang', 'kurang', 'kirim', 'ulang', 'terima', 'kasih', 'moga', 'berkah', 'dagang', 'laku']"
160,paketnya sudah sampai dengan aman baru pertama kali pakai nih smg cocok sama kulit wajahku,paketnya sudah sampai dengan aman baru pertama kali pakai nih semoga cocok sama kulit wajahku,"['paketnya', 'sudah', 'sampai', 'dengan', 'aman', 'baru', 'pertama', 'kali', 'pakai', 'nih', 'semoga', 'cocok', 'sama', 'kulit', 'wajahku']","['paketnya', 'aman', 'baru', 'pertama', 'kali', 'pakai', 'nih', 'semoga', 'cocok', 'sama', 'kulit', 'wajahku']","['paket', 'aman', 'baru', 'pertama', 'kali', 'pakai', 'nih', 'moga', 'cocok', 'sama', 'kulit', 'wajah']"
161,harga lebih murah ditokped ketimbang di keranjang oranye sejauh ini si belum bikin putih putih banget tp entah kenapa masih cinta produk azarine smg pemakaian rutin bikin benar wajah putih dan glowing kaya klaimnya,harga lebih murah ditokped ketimbang di keranjang oranye sejauh ini sih belum bikin putih putih banget tapi entah kenapa masih cinta produk azarine semoga pemakaian rutin bikin benar wajah putih dan glowing kayak klaimnya,"['harga', 'lebih', 'murah', 'ditokped', 'ketimbang', 'di', 'keranjang', 'oranye', 'sejauh', 'ini', 'sih', 'belum', 'bikin', 'putih', 'putih', 'banget', 'tapi', 'entah', 'kenapa', 'masih', 'cinta', 'produk', 'azarine', 'semoga', 'pemakaian', 'rutin', 'bikin', 'benar', 'wajah', 'putih', 'dan', 'glowing', 'kayak', 'klaimnya']","['harga', 'lebih', 'murah', 'ditokped', 'ketimbang', 'keranjang', 'oranye', 'sejauh', 'sih', 'bikin', 'putih', 'putih', 'banget', 'entah', 'cinta', 'produk', 'azarine', 'semoga', 'pemakaian', 'rutin', 'bikin', 'benar', 'wajah', 'putih', 'glowing', 'kayak', 'klaimnya']","['harga', 'lebih', 'murah', 'ditokped', 'ketimbang', 'keranjang', 'oranye', 'jauh', 'sih', 'bikin', 'putih', 'putih', 'banget', 'entah', 'cinta', 'produk', 'azarine', 'moga', 'pakai', 'rutin', 'bikin', 'benar', 'wajah', 'putih', 'glowing', 'kayak', 'klaim']"
162,sebenarnya  terlalu suka produk eyebrownya karena isi sedikit bgt dan gampang patah tapi hasilnya bagus tolong diperbaiki kekurangan itu azarine kl produk yg lain bagus dan suka,sebenarnya  terlalu suka produk eyebrownya karena isi sedikit banget dan gampang patah tapi hasilnya bagus tolong diperbaiki kekurangan itu azarine kalo produk yang lain bagus dan suka,"['sebenarnya', 'terlalu', 'suka', 'produk', 'eyebrownya', 'karena', 'isi', 'sedikit', 'banget', 'dan', 'gampang', 'patah', 'tapi', 'hasilnya', 'bagus', 'tolong', 'diperbaiki', 'kekurangan', 'itu', 'azarine', 'kalo', 'produk', 'yang', 'lain', 'bagus', 'dan', 'suka']","['sebenarnya', 'terlalu', 'suka', 'produk', 'eyebrownya', 'isi', 'sedikit', 'banget', 'gampang', 'patah', 'hasilnya', 'bagus', 'diperbaiki', 'kekurangan', 'azarine', 'kalo', 'produk', 'bagus', 'suka']","['benar', 'terlalu', 'suka', 'produk', 'eyebrownya', 'isi', 'sedikit', 'banget', 'gampang', 'patah', 'hasil', 'bagus', 'baik', 'kurang', 'azarine', 'kalo', 'produk', 'bagus', 'suka']"
163,bagus dan suka lebih murah ditoko ini ketimbang di keranjang oranye,bagus dan suka lebih murah ditoko ini ketimbang di keranjang oranye,"['bagus', 'dan', 'suka', 'lebih', 'murah', 'ditoko', 'ini', 'ketimbang', 'di', 'keranjang', 'oranye']","['bagus', 'suka', 'lebih', 'murah', 'ditoko', 'ketimbang', 'keranjang', 'oranye']","['bagus', 'suka', 'lebih', 'murah', 'toko', 'ketimbang', 'keranjang', 'oranye']"
164,sesuai pesanan pengemasan dan pengiriman oke makasih,sesuai pesanan pengemasan dan pengiriman oke terima kasih,"['sesuai', 'pesanan', 'pengemasan', 'dan', 'pengiriman', 'oke', 'terima', 'kasih']","['sesuai', 'pesanan', 'pengemasan', 'pengiriman', 'oke', 'terima', 'kasih']","['sesuai', 'pesan', 'emas', 'kirim', 'oke', 'terima', 'kasih']"
165,baru nyoba semoga cocok,baru mencoba semoga cocok,"['baru', 'mencoba', 'semoga', 'cocok']","['baru', 'mencoba', 'semoga', 'cocok']","['baru', 'coba', 'moga', 'cocok']"
166,bagus sekali sesuai pesanan sudah order yang keberapa kali karna sebagus itu dan cocok untuk oily skin,bagus sekali sesuai pesanan sudah order yang keberapa kali karena sebagus itu dan cocok untuk oily skin,"['bagus', 'sekali', 'sesuai', 'pesanan', 'sudah', 'order', 'yang', 'keberapa', 'kali', 'karena', 'sebagus', 'itu', 'dan', 'cocok', 'untuk', 'oily', 'skin']","['bagus', 'sekali', 'sesuai', 'pesanan', 'order', 'keberapa', 'kali', 'sebagus', 'cocok', 'oily', 'skin']","['bagus', 'sekali', 'sesuai', 'pesan', 'order', 'berapa', 'kali', 'bagus', 'cocok', 'oily', 'skin']"
167, mleyot, mleyot,['mleyot'],['mleyot'],['mleyot']
168,so far ini produk paling nyaman buat kulit wajah pasti beli lagii,so far ini produk paling nyaman buat kulit wajah pasti beli lagi,"['so', 'far', 'ini', 'produk', 'paling', 'nyaman', 'buat', 'kulit', 'wajah', 'pasti', 'beli', 'lagi']","['so', 'far', 'produk', 'paling', 'nyaman', 'buat', 'kulit', 'wajah', 'beli']","['so', 'far', 'produk', 'paling', 'nyaman', 'buat', 'kulit', 'wajah', 'beli']"
169,pengiriman capet warnanya cakep rada wangi,pengiriman capet warnanya cakep rada wangi,"['pengiriman', 'capet', 'warnanya', 'cakep', 'rada', 'wangi']","['pengiriman', 'capet', 'warnanya', 'cakep', 'rada', 'wangi']","['kirim', 'capet', 'warna', 'cakep', 'rada', 'wangi']"
170,pengemasannya terlalu lama gak gercep,pengemasannya terlalu lama enggak gercep,"['pengemasannya', 'terlalu', 'lama', 'enggak', 'gercep']","['pengemasannya', 'terlalu', 'lama', 'enggak', 'gercep']","['emas', 'terlalu', 'lama', 'enggak', 'gercep']"
171,tipe kulitku kombinasi best combination sama moisturizer yg ijo,tipe kulitku kombinasi best combination sama moisturizer yang ijo,"['tipe', 'kulitku', 'kombinasi', 'best', 'combination', 'sama', 'moisturizer', 'yang', 'ijo']","['tipe', 'kulitku', 'kombinasi', 'best', 'combination', 'sama', 'moisturizer', 'ijo']","['tipe', 'kulit', 'kombinasi', 'best', 'combination', 'sama', 'moisturizer', 'ijo']"
172,baru akan coba moga cocok,baru akan coba moga cocok,"['baru', 'akan', 'coba', 'moga', 'cocok']","['baru', 'coba', 'moga', 'cocok']","['baru', 'coba', 'moga', 'cocok']"
173,baru akan dicoba moga sesuai deskripsi,baru akan dicoba moga sesuai deskripsi,"['baru', 'akan', 'dicoba', 'moga', 'sesuai', 'deskripsi']","['baru', 'dicoba', 'moga', 'sesuai', 'deskripsi']","['baru', 'coba', 'moga', 'sesuai', 'deskripsi']"
174,pengemasan cepat dan aman,pengemasan cepat dan aman,"['pengemasan', 'cepat', 'dan', 'aman']","['pengemasan', 'cepat', 'aman']","['emas', 'cepat', 'aman']"
175,nympe nya cepett ringan banget di kulit,nympe nya cepat ringan banget di kulit,"['nympe', 'nya', 'cepat', 'ringan', 'banget', 'di', 'kulit']","['nympe', 'nya', 'cepat', 'ringan', 'banget', 'kulit']","['nympe', 'nya', 'cepat', 'ringan', 'banget', 'kulit']"
176,warna lip tint nya saya suka terimakasih banyak,warna lip tint nya saya suka terima kasih banyak,"['warna', 'lip', 'tint', 'nya', 'saya', 'suka', 'terima', 'kasih', 'banyak']","['warna', 'lip', 'tint', 'nya', 'suka', 'terima', 'kasih', 'banyak']","['warna', 'lip', 'tint', 'nya', 'suka', 'terima', 'kasih', 'banyak']"
177,good,good,['good'],['good'],['good']
178,tipe kulitku combi to oily serumnya cocok gampang nyerap dan lumayan ngaruh,tipe kulitku combi tapi oily serumnya cocok gampang nyerap dan lumayan ngaruh,"['tipe', 'kulitku', 'combi', 'tapi', 'oily', 'serumnya', 'cocok', 'gampang', 'nyerap', 'dan', 'lumayan', 'ngaruh']","['tipe', 'kulitku', 'combi', 'oily', 'serumnya', 'cocok', 'gampang', 'nyerap', 'lumayan', 'ngaruh']","['tipe', 'kulit', 'combi', 'oily', 'serum', 'cocok', 'gampang', 'nyerap', 'lumayan', 'ngaruh']"
179,udah jadi sunscreen andalan cocok buat kulit mukaku yg kering barang sampai dg aman,sudah jadi sunscreen andalan cocok buat kulit mukaku yang kering barang sampai dengan aman,"['sudah', 'jadi', 'sunscreen', 'andalan', 'cocok', 'buat', 'kulit', 'mukaku', 'yang', 'kering', 'barang', 'sampai', 'dengan', 'aman']","['jadi', 'sunscreen', 'andalan', 'cocok', 'buat', 'kulit', 'mukaku', 'kering', 'barang', 'aman']","['jadi', 'sunscreen', 'andal', 'cocok', 'buat', 'kulit', 'muka', 'kering', 'barang', 'aman']"
180,worth to buy items dpt di harga  packingnya niat dan aman bgt thank  somuch azarine tokped tapi plis non aktifin ekspedisi sicepat bukannya cepet malah lambat nyampenya masa sda sub sampe hari azarine ngirim pake sapx aja sehari sampe loh itu mah bukan ekspedisi sicepat tapi silambat,worth tapi buy items dapat di harga  packingnya niat dan aman banget thank  somuch azarine tokped tapi plis non aktifin ekspedisi sicepat bukannya cepat malah lambat sampainya masa sda sub sampai hari azarine mengirim pakai sapx saja sehari sampai loh itu mah bukan ekspedisi sicepat tapi silambat,"['worth', 'tapi', 'buy', 'items', 'dapat', 'di', 'harga', 'packingnya', 'niat', 'dan', 'aman', 'banget', 'thank', 'somuch', 'azarine', 'tokped', 'tapi', 'plis', 'non', 'aktifin', 'ekspedisi', 'sicepat', 'bukannya', 'cepat', 'malah', 'lambat', 'sampainya', 'masa', 'sda', 'sub', 'sampai', 'hari', 'azarine', 'mengirim', 'pakai', 'sapx', 'saja', 'sehari', 'sampai', 'loh', 'itu', 'mah', 'bukan', 'ekspedisi', 'sicepat', 'tapi', 'silambat']","['worth', 'buy', 'items', 'harga', 'packingnya', 'niat', 'aman', 'banget', 'thank', 'somuch', 'azarine', 'tokped', 'plis', 'non', 'aktifin', 'ekspedisi', 'sicepat', 'bukannya', 'cepat', 'malah', 'lambat', 'sampainya', 'masa', 'sda', 'sub', 'hari', 'azarine', 'mengirim', 'pakai', 'sapx', 'sehari', 'loh', 'mah', 'bukan', 'ekspedisi', 'sicepat', 'silambat']","['worth', 'buy', 'items', 'harga', 'packingnya', 'niat', 'aman', 'banget', 'thank', 'somuch', 'azarine', 'tokped', 'plis', 'non', 'aktifin', 'ekspedisi', 'sicepat', 'bukan', 'cepat', 'malah', 'lambat', 'sampai', 'masa', 'sda', 'sub', 'hari', 'azarine', 'kirim', 'pakai', 'sapx', 'hari', 'loh', 'mah', 'bukan', 'ekspedisi', 'sicepat', 'silambat']"
181,barang sampai dengan baik sedikit masalah dalam pengiriman,barang sampai dengan baik sedikit masalah dalam pengiriman,"['barang', 'sampai', 'dengan', 'baik', 'sedikit', 'masalah', 'dalam', 'pengiriman']","['barang', 'baik', 'sedikit', 'masalah', 'pengiriman']","['barang', 'baik', 'sedikit', 'masalah', 'kirim']"
182,bagus dan original pengiriman nya juga cepet banget,bagus dan original pengiriman nya juga cepat banget,"['bagus', 'dan', 'original', 'pengiriman', 'nya', 'juga', 'cepat', 'banget']","['bagus', 'original', 'pengiriman', 'nya', 'cepat', 'banget']","['bagus', 'original', 'kirim', 'nya', 'cepat', 'banget']"
183,ok banget,ok banget,"['ok', 'banget']",['banget'],['banget']
184,barang sesuai deskripsi kemasan dan packing aman dan rapi semoga khasiatnya cocok recommended,barang sesuai deskripsi kemasan dan packing aman dan rapi semoga khasiatnya cocok recommended,"['barang', 'sesuai', 'deskripsi', 'kemasan', 'dan', 'packing', 'aman', 'dan', 'rapi', 'semoga', 'khasiatnya', 'cocok', 'recommended']","['barang', 'sesuai', 'deskripsi', 'kemasan', 'packing', 'aman', 'rapi', 'semoga', 'khasiatnya', 'cocok', 'recommended']","['barang', 'sesuai', 'deskripsi', 'kemas', 'packing', 'aman', 'rapi', 'moga', 'khasiat', 'cocok', 'recommended']"
185,barang sesuai deskripsi kemasan dan packing aman dan rapi tentang khasiat semoga cocok recommended,barang sesuai deskripsi kemasan dan packing aman dan rapi tentang khasiat semoga cocok recommended,"['barang', 'sesuai', 'deskripsi', 'kemasan', 'dan', 'packing', 'aman', 'dan', 'rapi', 'tentang', 'khasiat', 'semoga', 'cocok', 'recommended']","['barang', 'sesuai', 'deskripsi', 'kemasan', 'packing', 'aman', 'rapi', 'khasiat', 'semoga', 'cocok', 'recommended']","['barang', 'sesuai', 'deskripsi', 'kemas', 'packing', 'aman', 'rapi', 'khasiat', 'moga', 'cocok', 'recommended']"
